time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
362684.0,800.0,682.0,786.0,1.0,1602.532017302,5868,2026-05-21T02:16:51.492956+00:00
362745.0,800.0,741.0,647.0,1.0,1602.543020271,5869,2026-05-21T02:16:51.503963+00:00
362806.0,800.0,779.0,519.0,1.0,1602.553933985,5870,2026-05-21T02:16:51.514870+00:00
362868.0,800.0,786.0,439.0,1.0,1602.565994819,5871,2026-05-21T02:16:51.526936+00:00
362929.0,800.0,760.0,430.0,1.0,1602.577414672,5872,2026-05-21T02:16:51.538358+00:00
362991.0,800.0,710.0,495.0,1.0,1602.588607102,5873,2026-05-21T02:16:51.549555+00:00
363051.0,800.0,651.0,612.0,1.0,1602.599471265,5874,2026-05-21T02:16:51.560421+00:00
363112.0,800.0,601.0,748.0,1.0,1602.610242033,5875,2026-05-21T02:16:51.571188+00:00
363174.0,800.0,575.0,862.0,1.0,1602.62176192,5876,2026-05-21T02:16:51.582711+00:00
363235.0,800.0,580.0,922.0,1.0,1602.632691542,5877,2026-05-21T02:16:51.593639+00:00
363296.0,800.0,614.0,910.0,1.0,1602.643932757,5878,2026-05-21T02:16:51.604878+00:00
363357.0,800.0,668.0,833.0,1.0,1602.655429927,5879,2026-05-21T02:16:51.616375+00:00
363419.0,800.0,726.0,714.0,1.0,1602.666495417,5880,2026-05-21T02:16:51.627444+00:00
363480.0,800.0,770.0,589.0,1.0,1602.677513187,5881,2026-05-21T02:16:51.638459+00:00
363540.0,800.0,789.0,495.0,1.0,1602.688463817,5882,2026-05-21T02:16:51.649413+00:00
363601.0,800.0,777.0,459.0,1.0,1602.699284981,5883,2026-05-21T02:16:51.660230+00:00
363663.0,800.0,739.0,492.0,1.0,1602.71068062,5884,2026-05-21T02:16:51.671629+00:00
363723.0,800.0,687.0,582.0,1.0,1602.721455421,5885,2026-05-21T02:16:51.682402+00:00
363784.0,800.0,636.0,702.0,1.0,1602.732132586,5886,2026-05-21T02:16:51.693076+00:00
363845.0,800.0,602.0,818.0,1.0,1602.743069797,5887,2026-05-21T02:16:51.704010+00:00
363906.0,800.0,595.0,895.0,1.0,1602.754128945,5888,2026-05-21T02:16:51.715075+00:00
363967.0,800.0,616.0,913.0,1.0,1602.765197727,5889,2026-05-21T02:16:51.726147+00:00
364028.0,800.0,659.0,865.0,1.0,1602.776224907,5890,2026-05-21T02:16:51.737174+00:00
364089.0,800.0,712.0,770.0,1.0,1602.787055894,5891,2026-05-21T02:16:51.748004+00:00
364150.0,800.0,759.0,653.0,1.0,1602.797995427,5892,2026-05-21T02:16:51.758939+00:00
364211.0,800.0,787.0,553.0,1.0,1602.809362758,5893,2026-05-21T02:16:51.770304+00:00
364272.0,800.0,787.0,496.0,1.0,1602.820312063,5894,2026-05-21T02:16:51.781260+00:00
364333.0,800.0,762.0,500.0,1.0,1602.83122383,5895,2026-05-21T02:16:51.792172+00:00
364394.0,800.0,718.0,563.0,1.0,1602.841854212,5896,2026-05-21T02:16:51.802800+00:00
364455.0,800.0,669.0,665.0,1.0,1602.853035227,5897,2026-05-21T02:16:51.813951+00:00
364516.0,800.0,631.0,777.0,1.0,1602.863887715,5898,2026-05-21T02:16:51.824837+00:00
364577.0,800.0,613.0,864.0,1.0,1602.875376856,5899,2026-05-21T02:16:51.836324+00:00
364638.0,800.0,622.0,904.0,1.0,1602.886076209,5900,2026-05-21T02:16:51.847026+00:00
364699.0,800.0,654.0,884.0,1.0,1602.896950964,5901,2026-05-21T02:16:51.857897+00:00
364760.0,800.0,701.0,812.0,1.0,1602.908308796,5902,2026-05-21T02:16:51.869257+00:00
364822.0,800.0,747.0,710.0,1.0,1602.919587584,5903,2026-05-21T02:16:51.880537+00:00
364886.0,800.0,780.0,609.0,1.0,1602.934398946,5904,2026-05-21T02:16:51.895344+00:00
364948.0,800.0,791.0,539.0,1.0,1602.945542682,5905,2026-05-21T02:16:51.906483+00:00
365008.0,800.0,777.0,520.0,1.0,1602.956496481,5906,2026-05-21T02:16:51.917444+00:00
365069.0,800.0,743.0,556.0,1.0,1602.967292814,5907,2026-05-21T02:16:51.928242+00:00
365130.0,800.0,699.0,637.0,1.0,1602.978109416,5908,2026-05-21T02:16:51.939060+00:00
365191.0,800.0,659.0,739.0,1.0,1602.989067552,5909,2026-05-21T02:16:51.950019+00:00
365252.0,800.0,634.0,830.0,1.0,1603.000021515,5910,2026-05-21T02:16:51.960969+00:00
365313.0,800.0,632.0,886.0,1.0,1603.011395688,5911,2026-05-21T02:16:51.972341+00:00
365375.0,800.0,654.0,890.0,1.0,1603.022569401,5912,2026-05-21T02:16:51.983515+00:00
365436.0,800.0,692.0,842.0,1.0,1603.034053461,5913,2026-05-21T02:16:51.995000+00:00
365497.0,800.0,735.0,758.0,1.0,1603.045027727,5914,2026-05-21T02:16:52.005974+00:00
365558.0,800.0,772.0,663.0,1.0,1603.056451481,5915,2026-05-21T02:16:52.017397+00:00
365620.0,800.0,791.0,585.0,1.0,1603.067797119,5916,2026-05-21T02:16:52.028740+00:00
365681.0,800.0,788.0,546.0,1.0,1603.079057909,5917,2026-05-21T02:16:52.040004+00:00
365742.0,800.0,763.0,559.0,1.0,1603.089928649,5918,2026-05-21T02:16:52.050876+00:00
365803.0,800.0,725.0,618.0,1.0,1603.101283177,5919,2026-05-21T02:16:52.062230+00:00
365865.0,800.0,686.0,706.0,1.0,1603.112523996,5920,2026-05-21T02:16:52.073470+00:00
365925.0,800.0,656.0,796.0,1.0,1603.123408969,5921,2026-05-21T02:16:52.084355+00:00
365987.0,800.0,646.0,863.0,1.0,1603.134895315,5922,2026-05-21T02:16:52.095837+00:00
366048.0,800.0,657.0,886.0,1.0,1603.146523558,5923,2026-05-21T02:16:52.107462+00:00
366110.0,800.0,686.0,861.0,1.0,1603.157700118,5924,2026-05-21T02:16:52.118642+00:00
366171.0,800.0,725.0,796.0,1.0,1603.168792318,5925,2026-05-21T02:16:52.129731+00:00
366232.0,800.0,763.0,710.0,1.0,1603.180430075,5926,2026-05-21T02:16:52.141371+00:00
366294.0,800.0,787.0,630.0,1.0,1603.191712454,5927,2026-05-21T02:16:52.152658+00:00
366355.0,800.0,793.0,579.0,1.0,1603.202866418,5928,2026-05-21T02:16:52.163813+00:00
366416.0,800.0,778.0,571.0,1.0,1603.213831781,5929,2026-05-21T02:16:52.174778+00:00
366477.0,800.0,747.0,608.0,1.0,1603.224824504,5930,2026-05-21T02:16:52.185772+00:00
366538.0,800.0,711.0,680.0,1.0,1603.236171139,5931,2026-05-21T02:16:52.197118+00:00
366599.0,800.0,679.0,764.0,1.0,1603.247214646,5932,2026-05-21T02:16:52.208160+00:00
366660.0,800.0,662.0,836.0,1.0,1603.25830002,5933,2026-05-21T02:16:52.219245+00:00
366721.0,800.0,664.0,875.0,1.0,1603.269186179,5934,2026-05-21T02:16:52.230134+00:00
366782.0,800.0,684.0,871.0,1.0,1603.280161335,5935,2026-05-21T02:16:52.241109+00:00
366843.0,800.0,717.0,825.0,1.0,1603.291227743,5936,2026-05-21T02:16:52.252173+00:00
366904.0,800.0,753.0,752.0,1.0,1603.302354841,5937,2026-05-21T02:16:52.263301+00:00
366965.0,800.0,781.0,674.0,1.0,1603.313403017,5938,2026-05-21T02:16:52.274350+00:00
367027.0,800.0,794.0,614.0,1.0,1603.324623991,5939,2026-05-21T02:16:52.285570+00:00
367088.0,800.0,788.0,589.0,1.0,1603.335981953,5940,2026-05-21T02:16:52.296923+00:00
367149.0,800.0,765.0,607.0,1.0,1603.346747959,5941,2026-05-21T02:16:52.307692+00:00
