time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
631600.0,800.0,533.0,1000.0,1.0,1654.298311901,10211,2026-05-21T02:17:43.259256+00:00
631662.0,800.0,580.0,1000.0,1.0,1654.309839471,10212,2026-05-21T02:17:43.270780+00:00
631723.0,800.0,655.0,841.0,1.0,1654.321479308,10213,2026-05-21T02:17:43.282419+00:00
631785.0,800.0,731.0,592.0,1.0,1654.332994556,10214,2026-05-21T02:17:43.293936+00:00
631846.0,800.0,778.0,364.0,1.0,1654.344143339,10215,2026-05-21T02:17:43.305085+00:00
631907.0,800.0,779.0,251.0,1.0,1654.35509487,10216,2026-05-21T02:17:43.316035+00:00
631968.0,800.0,731.0,297.0,1.0,1654.366045001,10217,2026-05-21T02:17:43.326986+00:00
632029.0,800.0,655.0,489.0,1.0,1654.377235394,10218,2026-05-21T02:17:43.338181+00:00
632090.0,800.0,580.0,750.0,1.0,1654.388135386,10219,2026-05-21T02:17:43.349083+00:00
632151.0,800.0,536.0,981.0,1.0,1654.399256087,10220,2026-05-21T02:17:43.360203+00:00
632212.0,800.0,541.0,1000.0,1.0,1654.41008926,10221,2026-05-21T02:17:43.371030+00:00
632273.0,800.0,586.0,1000.0,1.0,1654.421326705,10222,2026-05-21T02:17:43.382273+00:00
632334.0,800.0,659.0,846.0,1.0,1654.432453516,10223,2026-05-21T02:17:43.393401+00:00
632396.0,800.0,734.0,602.0,1.0,1654.443488501,10224,2026-05-21T02:17:43.404438+00:00
632456.0,800.0,781.0,379.0,1.0,1654.454371355,10225,2026-05-21T02:17:43.415316+00:00
632517.0,800.0,782.0,265.0,1.0,1654.465319411,10226,2026-05-21T02:17:43.426266+00:00
632579.0,800.0,736.0,309.0,1.0,1654.47681742,10227,2026-05-21T02:17:43.437764+00:00
632640.0,800.0,662.0,495.0,1.0,1654.487793923,10228,2026-05-21T02:17:43.448739+00:00
632701.0,800.0,588.0,751.0,1.0,1654.498862411,10229,2026-05-21T02:17:43.459811+00:00
632762.0,800.0,544.0,977.0,1.0,1654.51013333,10230,2026-05-21T02:17:43.471080+00:00
632823.0,800.0,548.0,1000.0,1.0,1654.521476435,10231,2026-05-21T02:17:43.482425+00:00
632885.0,800.0,593.0,1000.0,1.0,1654.532948346,10232,2026-05-21T02:17:43.493898+00:00
632947.0,800.0,664.0,850.0,1.0,1654.544544736,10233,2026-05-21T02:17:43.505492+00:00
