time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
1461039182.0,0.0,0.0,0.0,127.0,38721.750927394,1,2026-05-20T13:16:46.689258+00:00
836606590.0,0.0,0.0,0.0,127.0,38721.76203682,2,2026-05-20T13:16:46.700374+00:00
456142002.0,0.0,0.0,0.0,127.0,38721.773108231,3,2026-05-20T13:16:46.711436+00:00
236363705.0,0.0,0.0,0.0,127.0,38721.78441323,4,2026-05-20T13:16:46.722730+00:00
116131900.0,0.0,0.0,0.0,127.0,38721.796238452,5,2026-05-20T13:16:46.734555+00:00
53964031.0,0.0,0.0,0.0,127.0,38721.808818404,6,2026-05-20T13:16:46.747118+00:00
23651818.0,0.0,0.0,0.0,127.0,38721.822147189,7,2026-05-20T13:16:46.760422+00:00
9742984.0,0.0,0.0,0.0,127.0,38721.836455851,8,2026-05-20T13:16:46.774740+00:00
3765949.0,0.0,0.0,0.0,127.0,38721.849880951,9,2026-05-20T13:16:46.788189+00:00
1362622.0,0.0,0.0,0.0,127.0,38721.863241838,10,2026-05-20T13:16:46.801550+00:00
460591.0,0.0,0.0,0.0,127.0,38721.875982188,11,2026-05-20T13:16:46.814279+00:00
144935.0,0.0,0.0,0.0,127.0,38721.889267234,12,2026-05-20T13:16:46.827552+00:00
42295.0,0.0,0.0,0.0,127.0,38721.902868995,13,2026-05-20T13:16:46.841166+00:00
11411.0,0.0,0.0,0.0,127.0,38721.916366105,14,2026-05-20T13:16:46.854650+00:00
2834.0,0.0,0.0,0.0,127.0,38721.929951468,15,2026-05-20T13:16:46.868272+00:00
646.0,0.0,0.0,0.0,127.0,38721.94234294,16,2026-05-20T13:16:46.880627+00:00
134.0,0.0,0.0,0.0,127.0,38721.95647323,17,2026-05-20T13:16:46.894788+00:00
25.0,0.0,0.0,0.0,127.0,38721.969453773,18,2026-05-20T13:16:46.907779+00:00
4.0,0.0,0.0,0.0,127.0,38721.981135831,19,2026-05-20T13:16:46.919452+00:00
0.0,0.0,0.0,0.0,127.0,38721.993588178,20,2026-05-20T13:16:46.931895+00:00
0.0,0.0,0.0,0.0,127.0,38722.006399844,21,2026-05-20T13:16:46.944710+00:00
0.0,0.0,0.0,0.0,127.0,38722.019238579,22,2026-05-20T13:16:46.957524+00:00
0.0,0.0,0.0,0.0,127.0,38722.032845332,23,2026-05-20T13:16:46.971140+00:00
0.0,0.0,0.0,0.0,127.0,38722.046193337,24,2026-05-20T13:16:46.984472+00:00
0.0,0.0,0.0,0.0,127.0,38722.060142531,25,2026-05-20T13:16:46.998452+00:00
0.0,0.0,0.0,0.0,127.0,38722.072666113,26,2026-05-20T13:16:47.010969+00:00
0.0,0.0,0.0,0.0,127.0,38722.085964056,27,2026-05-20T13:16:47.024269+00:00
0.0,0.0,0.0,0.0,127.0,38722.098052954,28,2026-05-20T13:16:47.036345+00:00
0.0,0.0,0.0,0.0,127.0,38722.111063089,29,2026-05-20T13:16:47.049373+00:00
0.0,0.0,0.0,0.0,127.0,38722.124075793,30,2026-05-20T13:16:47.062399+00:00
0.0,0.0,0.0,0.0,127.0,38722.136284097,31,2026-05-20T13:16:47.074605+00:00
0.0,0.0,0.0,0.0,127.0,38722.148256603,32,2026-05-20T13:16:47.086577+00:00
0.0,0.0,0.0,0.0,127.0,38722.16189996,33,2026-05-20T13:16:47.100201+00:00
0.0,0.0,0.0,0.0,127.0,38722.175727363,34,2026-05-20T13:16:47.114031+00:00
0.0,0.0,0.0,0.0,127.0,38722.188946533,35,2026-05-20T13:16:47.127255+00:00
0.0,0.0,0.0,0.0,127.0,38722.201579743,36,2026-05-20T13:16:47.139889+00:00
