time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
463206.0,800.0,609.0,781.0,1.0,960.779817919,7487,2026-05-21T02:06:09.740767+00:00
463267.0,800.0,620.0,796.0,1.0,960.790515842,7488,2026-05-21T02:06:09.751463+00:00
463328.0,800.0,644.0,776.0,1.0,960.801222625,7489,2026-05-21T02:06:09.762167+00:00
463389.0,800.0,675.0,729.0,1.0,960.812121917,7490,2026-05-21T02:06:09.773064+00:00
463450.0,800.0,704.0,669.0,1.0,960.822950732,7491,2026-05-21T02:06:09.783895+00:00
463511.0,800.0,724.0,613.0,1.0,960.834189338,7492,2026-05-21T02:06:09.795128+00:00
463572.0,800.0,730.0,577.0,1.0,960.845296191,7493,2026-05-21T02:06:09.806234+00:00
463634.0,800.0,721.0,570.0,1.0,960.857242877,7494,2026-05-21T02:06:09.818185+00:00
463695.0,800.0,700.0,593.0,1.0,960.868233487,7495,2026-05-21T02:06:09.829176+00:00
463756.0,800.0,674.0,639.0,1.0,960.879526423,7496,2026-05-21T02:06:09.840468+00:00
463817.0,800.0,650.0,696.0,1.0,960.890440601,7497,2026-05-21T02:06:09.851384+00:00
463878.0,800.0,635.0,746.0,1.0,960.901750243,7498,2026-05-21T02:06:09.862695+00:00
463940.0,800.0,634.0,778.0,1.0,960.913102604,7499,2026-05-21T02:06:09.874052+00:00
464001.0,800.0,646.0,783.0,1.0,960.924100131,7500,2026-05-21T02:06:09.885046+00:00
464062.0,800.0,667.0,761.0,1.0,960.93506492,7501,2026-05-21T02:06:09.896010+00:00
464122.0,800.0,693.0,719.0,1.0,960.945915298,7502,2026-05-21T02:06:09.906865+00:00
464183.0,800.0,715.0,670.0,1.0,960.956709774,7503,2026-05-21T02:06:09.917662+00:00
464244.0,800.0,729.0,627.0,1.0,960.96745407,7504,2026-05-21T02:06:09.928399+00:00
464305.0,800.0,731.0,603.0,1.0,960.978315466,7505,2026-05-21T02:06:09.939263+00:00
464366.0,800.0,720.0,604.0,1.0,960.989165011,7506,2026-05-21T02:06:09.950112+00:00
464427.0,800.0,702.0,629.0,1.0,961.000245861,7507,2026-05-21T02:06:09.961194+00:00
464488.0,800.0,681.0,670.0,1.0,961.011165103,7508,2026-05-21T02:06:09.972115+00:00
464549.0,800.0,663.0,716.0,1.0,961.022136704,7509,2026-05-21T02:06:09.983086+00:00
464610.0,800.0,654.0,754.0,1.0,961.033530461,7510,2026-05-21T02:06:09.994478+00:00
464671.0,800.0,656.0,774.0,1.0,961.044492862,7511,2026-05-21T02:06:10.005438+00:00
464732.0,800.0,668.0,772.0,1.0,961.055361862,7512,2026-05-21T02:06:10.016307+00:00
464793.0,800.0,687.0,750.0,1.0,961.066140874,7513,2026-05-21T02:06:10.027084+00:00
464854.0,800.0,707.0,713.0,1.0,961.077503699,7514,2026-05-21T02:06:10.038451+00:00
464915.0,800.0,724.0,674.0,1.0,961.088437699,7515,2026-05-21T02:06:10.049383+00:00
464976.0,800.0,733.0,643.0,1.0,961.099902816,7516,2026-05-21T02:06:10.060849+00:00
465037.0,800.0,732.0,629.0,1.0,961.11061419,7517,2026-05-21T02:06:10.071564+00:00
465098.0,800.0,721.0,635.0,1.0,961.121457749,7518,2026-05-21T02:06:10.082404+00:00
465159.0,800.0,705.0,659.0,1.0,961.132216153,7519,2026-05-21T02:06:10.093163+00:00
465221.0,800.0,689.0,694.0,1.0,961.144017239,7520,2026-05-21T02:06:10.104954+00:00
465282.0,800.0,676.0,730.0,1.0,961.155224998,7521,2026-05-21T02:06:10.116169+00:00
465343.0,800.0,671.0,758.0,1.0,961.166181287,7522,2026-05-21T02:06:10.127125+00:00
465404.0,800.0,675.0,770.0,1.0,961.177704433,7523,2026-05-21T02:06:10.138645+00:00
465465.0,800.0,686.0,764.0,1.0,961.188730122,7524,2026-05-21T02:06:10.149675+00:00
465526.0,800.0,702.0,742.0,1.0,961.199679074,7525,2026-05-21T02:06:10.160624+00:00
465588.0,800.0,719.0,711.0,1.0,961.211344729,7526,2026-05-21T02:06:10.172286+00:00
465649.0,800.0,731.0,681.0,1.0,961.222199101,7527,2026-05-21T02:06:10.183145+00:00
465710.0,800.0,736.0,659.0,1.0,961.233068876,7528,2026-05-21T02:06:10.194015+00:00
465771.0,800.0,733.0,652.0,1.0,961.244070007,7529,2026-05-21T02:06:10.205015+00:00
465832.0,800.0,723.0,660.0,1.0,961.255443138,7530,2026-05-21T02:06:10.216385+00:00
