time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
86800.0,0.0,0.0,0.0,0.0,42281.403122234,1377,2026-05-20T14:16:06.341457+00:00
86861.0,0.0,0.0,0.0,0.0,42281.41404336,1378,2026-05-20T14:16:06.352378+00:00
86922.0,0.0,0.0,0.0,0.0,42281.424985456,1379,2026-05-20T14:16:06.363320+00:00
86983.0,0.0,0.0,0.0,0.0,42281.436180519,1380,2026-05-20T14:16:06.374520+00:00
87044.0,0.0,0.0,0.0,0.0,42281.447043666,1381,2026-05-20T14:16:06.385382+00:00
87105.0,0.0,0.0,0.0,0.0,42281.457851899,1382,2026-05-20T14:16:06.396190+00:00
87166.0,0.0,0.0,0.0,0.0,42281.468700167,1383,2026-05-20T14:16:06.407040+00:00
87226.0,0.0,0.0,0.0,0.0,42281.479547528,1384,2026-05-20T14:16:06.417884+00:00
87287.0,0.0,0.0,0.0,0.0,42281.490482554,1385,2026-05-20T14:16:06.428819+00:00
87348.0,0.0,0.0,0.0,0.0,42281.501420927,1386,2026-05-20T14:16:06.439756+00:00
87409.0,0.0,0.0,0.0,0.0,42281.512384505,1387,2026-05-20T14:16:06.450722+00:00
87470.0,0.0,0.0,0.0,0.0,42281.523444369,1388,2026-05-20T14:16:06.461783+00:00
87531.0,800.0,200.0,400.0,1.0,42281.534438914,1389,2026-05-20T14:16:06.472779+00:00
87592.0,800.0,350.0,400.0,1.0,42281.545229172,1390,2026-05-20T14:16:06.483563+00:00
87653.0,800.0,462.0,400.0,1.0,42281.556275656,1391,2026-05-20T14:16:06.494606+00:00
87714.0,800.0,546.0,400.0,1.0,42281.567322768,1392,2026-05-20T14:16:06.505659+00:00
87775.0,800.0,610.0,400.0,1.0,42281.578358751,1393,2026-05-20T14:16:06.516695+00:00
87836.0,800.0,657.0,400.0,1.0,42281.589244761,1394,2026-05-20T14:16:06.527583+00:00
87897.0,800.0,693.0,400.0,1.0,42281.600251887,1395,2026-05-20T14:16:06.538590+00:00
87959.0,800.0,719.0,400.0,1.0,42281.611888304,1396,2026-05-20T14:16:06.550227+00:00
