time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
227455.0,800.0,740.0,0.0,1.0,752.076822892,3658,2026-05-21T02:02:41.037766+00:00
227516.0,800.0,595.0,419.0,1.0,752.087817153,3659,2026-05-21T02:02:41.048755+00:00
227577.0,800.0,466.0,1000.0,1.0,752.098910923,3660,2026-05-21T02:02:41.059853+00:00
227638.0,800.0,411.0,1000.0,1.0,752.1099353,3661,2026-05-21T02:02:41.070880+00:00
227699.0,800.0,421.0,1000.0,1.0,752.121086695,3662,2026-05-21T02:02:41.082026+00:00
227760.0,800.0,481.0,1000.0,1.0,752.132246719,3663,2026-05-21T02:02:41.093185+00:00
227821.0,800.0,575.0,1000.0,1.0,752.143173461,3664,2026-05-21T02:02:41.104114+00:00
227882.0,800.0,687.0,1000.0,1.0,752.154116648,3665,2026-05-21T02:02:41.115057+00:00
227943.0,800.0,804.0,470.0,1.0,752.165121991,3666,2026-05-21T02:02:41.126066+00:00
228004.0,800.0,867.0,0.0,1.0,752.176243739,3667,2026-05-21T02:02:41.137174+00:00
228066.0,800.0,838.0,0.0,1.0,752.188231716,3668,2026-05-21T02:02:41.149079+00:00
228128.0,800.0,740.0,0.0,1.0,752.200644146,3669,2026-05-21T02:02:41.161561+00:00
228191.0,800.0,595.0,421.0,1.0,752.212861892,3670,2026-05-21T02:02:41.173787+00:00
228253.0,800.0,466.0,1000.0,1.0,752.225163329,3671,2026-05-21T02:02:41.186098+00:00
228315.0,800.0,412.0,1000.0,1.0,752.237363615,3672,2026-05-21T02:02:41.198303+00:00
228377.0,800.0,421.0,1000.0,1.0,752.249258899,3673,2026-05-21T02:02:41.210203+00:00
228438.0,800.0,481.0,1000.0,1.0,752.260573956,3674,2026-05-21T02:02:41.221509+00:00
228500.0,800.0,575.0,1000.0,1.0,752.272735224,3675,2026-05-21T02:02:41.233668+00:00
228563.0,800.0,688.0,1000.0,1.0,752.285169616,3676,2026-05-21T02:02:41.246106+00:00
228625.0,800.0,805.0,470.0,1.0,752.297357916,3677,2026-05-21T02:02:41.258285+00:00
228688.0,800.0,867.0,0.0,1.0,752.310480439,3678,2026-05-21T02:02:41.271410+00:00
228750.0,800.0,838.0,0.0,1.0,752.322516834,3679,2026-05-21T02:02:41.283469+00:00
228811.0,800.0,740.0,0.0,1.0,752.333248998,3680,2026-05-21T02:02:41.294191+00:00
228872.0,800.0,595.0,421.0,1.0,752.344609926,3681,2026-05-21T02:02:41.305557+00:00
228934.0,800.0,466.0,1000.0,1.0,752.355715397,3682,2026-05-21T02:02:41.316663+00:00
228994.0,800.0,411.0,1000.0,1.0,752.366632076,3683,2026-05-21T02:02:41.327576+00:00
229056.0,800.0,421.0,1000.0,1.0,752.378173106,3684,2026-05-21T02:02:41.339114+00:00
229117.0,800.0,481.0,1000.0,1.0,752.389878502,3685,2026-05-21T02:02:41.350786+00:00
229181.0,800.0,575.0,1000.0,1.0,752.402982646,3686,2026-05-21T02:02:41.363914+00:00
229243.0,800.0,688.0,1000.0,1.0,752.415112666,3687,2026-05-21T02:02:41.376045+00:00
229305.0,800.0,805.0,472.0,1.0,752.427398533,3688,2026-05-21T02:02:41.388331+00:00
229368.0,800.0,867.0,0.0,1.0,752.439844302,3689,2026-05-21T02:02:41.400784+00:00
229429.0,800.0,838.0,0.0,1.0,752.451467049,3690,2026-05-21T02:02:41.412394+00:00
229491.0,800.0,740.0,0.0,1.0,752.46338905,3691,2026-05-21T02:02:41.424311+00:00
229554.0,800.0,596.0,421.0,1.0,752.475937055,3692,2026-05-21T02:02:41.436876+00:00
229615.0,800.0,466.0,1000.0,1.0,752.487812523,3693,2026-05-21T02:02:41.448743+00:00
229678.0,800.0,412.0,1000.0,1.0,752.500048242,3694,2026-05-21T02:02:41.460985+00:00
229739.0,800.0,421.0,1000.0,1.0,752.511556948,3695,2026-05-21T02:02:41.472490+00:00
229802.0,800.0,481.0,1000.0,1.0,752.524061247,3696,2026-05-21T02:02:41.484956+00:00
229865.0,800.0,575.0,1000.0,1.0,752.537650395,3697,2026-05-21T02:02:41.498600+00:00
229926.0,800.0,688.0,1000.0,1.0,752.548447279,3698,2026-05-21T02:02:41.509389+00:00
229988.0,800.0,804.0,472.0,1.0,752.559937359,3699,2026-05-21T02:02:41.520869+00:00
230050.0,800.0,867.0,0.0,1.0,752.572135215,3700,2026-05-21T02:02:41.533075+00:00
230112.0,800.0,838.0,0.0,1.0,752.584370546,3701,2026-05-21T02:02:41.545278+00:00
230175.0,800.0,740.0,0.0,1.0,752.597389105,3702,2026-05-21T02:02:41.558313+00:00
230238.0,800.0,596.0,422.0,1.0,752.610096376,3703,2026-05-21T02:02:41.571029+00:00
230300.0,800.0,466.0,1000.0,1.0,752.622388775,3704,2026-05-21T02:02:41.583324+00:00
230363.0,800.0,412.0,1000.0,1.0,752.634729647,3705,2026-05-21T02:02:41.595675+00:00
230424.0,800.0,422.0,1000.0,1.0,752.646527383,3706,2026-05-21T02:02:41.607456+00:00
230486.0,800.0,482.0,1000.0,1.0,752.65852731,3707,2026-05-21T02:02:41.619459+00:00
230549.0,800.0,575.0,1000.0,1.0,752.671263726,3708,2026-05-21T02:02:41.632180+00:00
230612.0,800.0,688.0,1000.0,1.0,752.683855237,3709,2026-05-21T02:02:41.644781+00:00
230674.0,800.0,805.0,472.0,1.0,752.696277993,3710,2026-05-21T02:02:41.657220+00:00
230736.0,800.0,867.0,0.0,1.0,752.707980519,3711,2026-05-21T02:02:41.668912+00:00
230798.0,800.0,838.0,0.0,1.0,752.720658567,3712,2026-05-21T02:02:41.681585+00:00
230860.0,800.0,740.0,0.0,1.0,752.732709993,3713,2026-05-21T02:02:41.693652+00:00
230922.0,800.0,596.0,422.0,1.0,752.744117982,3714,2026-05-21T02:02:41.705044+00:00
