time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
189819.0,800.0,616.0,735.0,1.0,1569.366705173,3074,2026-05-21T02:16:18.327655+00:00
189880.0,800.0,609.0,781.0,1.0,1569.377522857,3075,2026-05-21T02:16:18.338471+00:00
189941.0,800.0,619.0,796.0,1.0,1569.388851278,3076,2026-05-21T02:16:18.349792+00:00
190002.0,800.0,643.0,777.0,1.0,1569.400156945,3077,2026-05-21T02:16:18.361097+00:00
190063.0,800.0,674.0,730.0,1.0,1569.411476043,3078,2026-05-21T02:16:18.372418+00:00
190124.0,800.0,704.0,670.0,1.0,1569.422490534,3079,2026-05-21T02:16:18.383434+00:00
190186.0,800.0,724.0,614.0,1.0,1569.433628653,3080,2026-05-21T02:16:18.394568+00:00
190247.0,800.0,730.0,577.0,1.0,1569.444691936,3081,2026-05-21T02:16:18.405642+00:00
190308.0,800.0,721.0,569.0,1.0,1569.455554244,3082,2026-05-21T02:16:18.416504+00:00
190368.0,800.0,700.0,592.0,1.0,1569.466390532,3083,2026-05-21T02:16:18.427343+00:00
190429.0,800.0,674.0,639.0,1.0,1569.47724163,3084,2026-05-21T02:16:18.438186+00:00
190491.0,800.0,650.0,695.0,1.0,1569.488791968,3085,2026-05-21T02:16:18.449739+00:00
190552.0,800.0,635.0,746.0,1.0,1569.499813345,3086,2026-05-21T02:16:18.460764+00:00
190613.0,800.0,634.0,778.0,1.0,1569.51094767,3087,2026-05-21T02:16:18.471895+00:00
190674.0,800.0,645.0,783.0,1.0,1569.522345368,3088,2026-05-21T02:16:18.483293+00:00
190735.0,800.0,667.0,761.0,1.0,1569.533219219,3089,2026-05-21T02:16:18.494163+00:00
190797.0,800.0,692.0,719.0,1.0,1569.544715595,3090,2026-05-21T02:16:18.505661+00:00
190858.0,800.0,715.0,670.0,1.0,1569.556140836,3091,2026-05-21T02:16:18.517086+00:00
190919.0,800.0,729.0,628.0,1.0,1569.566912414,3092,2026-05-21T02:16:18.527857+00:00
190980.0,800.0,731.0,604.0,1.0,1569.578317641,3093,2026-05-21T02:16:18.539267+00:00
191041.0,800.0,721.0,604.0,1.0,1569.589379777,3094,2026-05-21T02:16:18.550327+00:00
191102.0,800.0,702.0,629.0,1.0,1569.600128591,3095,2026-05-21T02:16:18.561075+00:00
191165.0,800.0,681.0,670.0,1.0,1569.613378022,3096,2026-05-21T02:16:18.574327+00:00
191226.0,800.0,663.0,715.0,1.0,1569.624263223,3097,2026-05-21T02:16:18.585205+00:00
191287.0,800.0,654.0,754.0,1.0,1569.635135541,3098,2026-05-21T02:16:18.596078+00:00
191348.0,800.0,655.0,774.0,1.0,1569.646176213,3099,2026-05-21T02:16:18.607121+00:00
191409.0,800.0,667.0,773.0,1.0,1569.657459482,3100,2026-05-21T02:16:18.618406+00:00
