time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
2.0,0.0,0.0,0.0,127.0,871.874959431,1,2026-05-21T02:04:40.835900+00:00
63.0,0.0,0.0,0.0,127.0,871.886106693,2,2026-05-21T02:04:40.847051+00:00
124.0,0.0,0.0,0.0,127.0,871.897154608,3,2026-05-21T02:04:40.858097+00:00
185.0,0.0,0.0,0.0,127.0,871.908309543,4,2026-05-21T02:04:40.869246+00:00
247.0,0.0,0.0,0.0,127.0,871.92049746,5,2026-05-21T02:04:40.881422+00:00
309.0,0.0,0.0,0.0,127.0,871.932713058,6,2026-05-21T02:04:40.893624+00:00
373.0,0.0,0.0,0.0,127.0,871.946201993,7,2026-05-21T02:04:40.907115+00:00
436.0,0.0,0.0,0.0,127.0,871.959260423,8,2026-05-21T02:04:40.920174+00:00
499.0,0.0,0.0,0.0,127.0,871.972540919,9,2026-05-21T02:04:40.933454+00:00
563.0,0.0,0.0,0.0,127.0,871.986556637,10,2026-05-21T02:04:40.947475+00:00
627.0,0.0,0.0,0.0,127.0,872.000593292,11,2026-05-21T02:04:40.961499+00:00
692.0,0.0,0.0,0.0,127.0,872.016032201,12,2026-05-21T02:04:40.976950+00:00
755.0,0.0,0.0,0.0,127.0,872.028548203,13,2026-05-21T02:04:40.989469+00:00
819.0,0.0,0.0,0.0,127.0,872.04266474,14,2026-05-21T02:04:41.003588+00:00
882.0,0.0,0.0,0.0,127.0,872.05578964,15,2026-05-21T02:04:41.016698+00:00
946.0,0.0,0.0,0.0,127.0,872.069379319,16,2026-05-21T02:04:41.030309+00:00
1008.0,0.0,0.0,0.0,127.0,872.081851342,17,2026-05-21T02:04:41.042764+00:00
1072.0,0.0,0.0,0.0,127.0,872.095388363,18,2026-05-21T02:04:41.056298+00:00
1134.0,0.0,0.0,0.0,127.0,872.108041613,19,2026-05-21T02:04:41.068969+00:00
1197.0,0.0,0.0,0.0,127.0,872.120322084,20,2026-05-21T02:04:41.081254+00:00
1260.0,0.0,0.0,0.0,127.0,872.133654993,21,2026-05-21T02:04:41.094577+00:00
1322.0,0.0,0.0,0.0,127.0,872.145818688,22,2026-05-21T02:04:41.106750+00:00
1384.0,0.0,0.0,0.0,127.0,872.157957925,23,2026-05-21T02:04:41.118897+00:00
1447.0,0.0,0.0,0.0,127.0,872.170757563,24,2026-05-21T02:04:41.131682+00:00
1511.0,0.0,0.0,0.0,127.0,872.184661129,25,2026-05-21T02:04:41.145574+00:00
1575.0,0.0,0.0,0.0,127.0,872.198219979,26,2026-05-21T02:04:41.159152+00:00
1637.0,0.0,0.0,0.0,127.0,872.210458795,27,2026-05-21T02:04:41.171386+00:00
1701.0,0.0,0.0,0.0,127.0,872.224483938,28,2026-05-21T02:04:41.185416+00:00
1763.0,0.0,0.0,0.0,127.0,872.23670094,29,2026-05-21T02:04:41.197628+00:00
1825.0,0.0,0.0,0.0,127.0,872.248606386,30,2026-05-21T02:04:41.209537+00:00
1888.0,0.0,0.0,0.0,127.0,872.261127991,31,2026-05-21T02:04:41.222060+00:00
1950.0,0.0,0.0,0.0,127.0,872.273018479,32,2026-05-21T02:04:41.233947+00:00
2011.0,0.0,0.0,0.0,127.0,872.284950195,33,2026-05-21T02:04:41.245883+00:00
2073.0,0.0,0.0,0.0,127.0,872.296788439,34,2026-05-21T02:04:41.257717+00:00
2135.0,0.0,0.0,0.0,127.0,872.308503157,35,2026-05-21T02:04:41.269445+00:00
2197.0,0.0,0.0,0.0,127.0,872.320075491,36,2026-05-21T02:04:41.281005+00:00
2259.0,0.0,0.0,0.0,127.0,872.332632201,37,2026-05-21T02:04:41.293547+00:00
2322.0,0.0,0.0,0.0,127.0,872.345210971,38,2026-05-21T02:04:41.306145+00:00
2384.0,0.0,0.0,0.0,127.0,872.357085917,39,2026-05-21T02:04:41.318021+00:00
2446.0,0.0,0.0,0.0,127.0,872.36943438,40,2026-05-21T02:04:41.330375+00:00
2507.0,0.0,0.0,0.0,127.0,872.380976644,41,2026-05-21T02:04:41.341912+00:00
2570.0,0.0,0.0,0.0,127.0,872.393344566,42,2026-05-21T02:04:41.354283+00:00
2632.0,0.0,0.0,0.0,127.0,872.405694797,43,2026-05-21T02:04:41.366636+00:00
2694.0,0.0,0.0,0.0,127.0,872.417579937,44,2026-05-21T02:04:41.378512+00:00
2756.0,0.0,0.0,0.0,127.0,872.429858764,45,2026-05-21T02:04:41.390801+00:00
2821.0,0.0,0.0,0.0,127.0,872.444773254,46,2026-05-21T02:04:41.405721+00:00
2883.0,0.0,0.0,0.0,127.0,872.45593964,47,2026-05-21T02:04:41.416891+00:00
2943.0,0.0,0.0,0.0,127.0,872.466854725,48,2026-05-21T02:04:41.427804+00:00
3004.0,0.0,0.0,0.0,127.0,872.477770079,49,2026-05-21T02:04:41.438722+00:00
3065.0,0.0,0.0,0.0,127.0,872.488760493,50,2026-05-21T02:04:41.449713+00:00
3127.0,0.0,0.0,0.0,127.0,872.499969119,51,2026-05-21T02:04:41.460920+00:00
3187.0,0.0,0.0,0.0,127.0,872.51085409,52,2026-05-21T02:04:41.471799+00:00
3248.0,0.0,0.0,0.0,127.0,872.521853196,53,2026-05-21T02:04:41.482794+00:00
3309.0,0.0,0.0,0.0,127.0,872.532732684,54,2026-05-21T02:04:41.493676+00:00
3370.0,0.0,0.0,0.0,127.0,872.543857809,55,2026-05-21T02:04:41.504799+00:00
3431.0,0.0,0.0,0.0,127.0,872.554828553,56,2026-05-21T02:04:41.515771+00:00
3492.0,0.0,0.0,0.0,127.0,872.565651515,57,2026-05-21T02:04:41.526600+00:00
3553.0,0.0,0.0,0.0,127.0,872.576583472,58,2026-05-21T02:04:41.537525+00:00
3614.0,0.0,0.0,0.0,127.0,872.587581261,59,2026-05-21T02:04:41.548529+00:00
3675.0,0.0,0.0,0.0,127.0,872.598578774,60,2026-05-21T02:04:41.559530+00:00
3736.0,0.0,0.0,0.0,127.0,872.60959776,61,2026-05-21T02:04:41.570547+00:00
3797.0,0.0,0.0,0.0,127.0,872.620498345,62,2026-05-21T02:04:41.581449+00:00
3858.0,0.0,0.0,0.0,127.0,872.631468871,63,2026-05-21T02:04:41.592418+00:00
3919.0,0.0,0.0,0.0,127.0,872.642520032,64,2026-05-21T02:04:41.603467+00:00
3980.0,0.0,0.0,0.0,127.0,872.653840477,65,2026-05-21T02:04:41.614781+00:00
4042.0,0.0,0.0,0.0,127.0,872.665102759,66,2026-05-21T02:04:41.626053+00:00
4102.0,0.0,0.0,0.0,127.0,872.675770296,67,2026-05-21T02:04:41.636722+00:00
4163.0,0.0,0.0,0.0,127.0,872.686642103,68,2026-05-21T02:04:41.647594+00:00
4224.0,0.0,0.0,0.0,127.0,872.697608049,69,2026-05-21T02:04:41.658560+00:00
4285.0,0.0,0.0,0.0,127.0,872.70869475,70,2026-05-21T02:04:41.669646+00:00
4346.0,0.0,0.0,0.0,127.0,872.719707422,71,2026-05-21T02:04:41.680659+00:00
4407.0,0.0,0.0,0.0,127.0,872.730252061,72,2026-05-21T02:04:41.691205+00:00
4467.0,0.0,0.0,0.0,127.0,872.740858227,73,2026-05-21T02:04:41.701803+00:00
4528.0,0.0,0.0,0.0,127.0,872.751804831,74,2026-05-21T02:04:41.712757+00:00
4590.0,0.0,0.0,0.0,127.0,872.762951916,75,2026-05-21T02:04:41.723904+00:00
4650.0,0.0,0.0,0.0,127.0,872.773778771,76,2026-05-21T02:04:41.734730+00:00
4712.0,0.0,0.0,0.0,127.0,872.785014116,77,2026-05-21T02:04:41.745964+00:00
4773.0,0.0,0.0,0.0,127.0,872.795966015,78,2026-05-21T02:04:41.756916+00:00
4834.0,0.0,0.0,0.0,127.0,872.806972273,79,2026-05-21T02:04:41.767918+00:00
4895.0,0.0,0.0,0.0,127.0,872.818456077,80,2026-05-21T02:04:41.779402+00:00
4956.0,0.0,0.0,0.0,127.0,872.829584838,81,2026-05-21T02:04:41.790532+00:00
5017.0,0.0,0.0,0.0,127.0,872.840777059,82,2026-05-21T02:04:41.801722+00:00
5079.0,0.0,0.0,0.0,127.0,872.852171058,83,2026-05-21T02:04:41.813117+00:00
5140.0,0.0,0.0,0.0,127.0,872.863385588,84,2026-05-21T02:04:41.824334+00:00
5201.0,0.0,0.0,0.0,127.0,872.874255069,85,2026-05-21T02:04:41.835202+00:00
5262.0,0.0,0.0,0.0,127.0,872.885318517,86,2026-05-21T02:04:41.846267+00:00
5323.0,0.0,0.0,0.0,127.0,872.896044509,87,2026-05-21T02:04:41.856991+00:00
5383.0,0.0,0.0,0.0,127.0,872.906932061,88,2026-05-21T02:04:41.867875+00:00
5445.0,0.0,0.0,0.0,127.0,872.918615284,89,2026-05-21T02:04:41.879560+00:00
5506.0,0.0,0.0,0.0,127.0,872.929527715,90,2026-05-21T02:04:41.890476+00:00
5567.0,0.0,0.0,0.0,127.0,872.940358446,91,2026-05-21T02:04:41.901306+00:00
5628.0,0.0,0.0,0.0,127.0,872.951511572,92,2026-05-21T02:04:41.912460+00:00
5689.0,0.0,0.0,0.0,127.0,872.962323112,93,2026-05-21T02:04:41.923271+00:00
5750.0,0.0,0.0,0.0,127.0,872.973181394,94,2026-05-21T02:04:41.934121+00:00
5811.0,0.0,0.0,0.0,127.0,872.984616714,95,2026-05-21T02:04:41.945558+00:00
5872.0,0.0,0.0,0.0,127.0,872.995614875,96,2026-05-21T02:04:41.956557+00:00
5933.0,0.0,0.0,0.0,127.0,873.006516708,97,2026-05-21T02:04:41.967458+00:00
5994.0,0.0,0.0,0.0,127.0,873.017572479,98,2026-05-21T02:04:41.978517+00:00
6055.0,0.0,0.0,0.0,127.0,873.028548434,99,2026-05-21T02:04:41.989497+00:00
6116.0,0.0,0.0,0.0,127.0,873.039842389,100,2026-05-21T02:04:42.000791+00:00
6177.0,0.0,0.0,0.0,127.0,873.050749977,101,2026-05-21T02:04:42.011699+00:00
6241.0,0.0,0.0,0.0,127.0,873.063963432,102,2026-05-21T02:04:42.024906+00:00
6302.0,0.0,0.0,0.0,127.0,873.075025986,103,2026-05-21T02:04:42.035973+00:00
6363.0,0.0,0.0,0.0,127.0,873.086515945,104,2026-05-21T02:04:42.047459+00:00
6424.0,0.0,0.0,0.0,127.0,873.097496836,105,2026-05-21T02:04:42.058441+00:00
6485.0,0.0,0.0,0.0,127.0,873.108272069,106,2026-05-21T02:04:42.069217+00:00
6546.0,0.0,0.0,0.0,127.0,873.119367404,107,2026-05-21T02:04:42.080315+00:00
6607.0,0.0,0.0,0.0,127.0,873.130816165,108,2026-05-21T02:04:42.091758+00:00
6669.0,0.0,0.0,0.0,127.0,873.14230352,109,2026-05-21T02:04:42.103245+00:00
6730.0,0.0,0.0,0.0,127.0,873.153905622,110,2026-05-21T02:04:42.114847+00:00
6792.0,0.0,0.0,0.0,127.0,873.165599398,111,2026-05-21T02:04:42.126540+00:00
6853.0,0.0,0.0,0.0,127.0,873.176657321,112,2026-05-21T02:04:42.137597+00:00
6914.0,0.0,0.0,0.0,127.0,873.187863928,113,2026-05-21T02:04:42.148809+00:00
6976.0,0.0,0.0,0.0,127.0,873.199458563,114,2026-05-21T02:04:42.160401+00:00
7037.0,0.0,0.0,0.0,127.0,873.21070269,115,2026-05-21T02:04:42.171646+00:00
