time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
1088518.0,800.0,735.0,411.0,1.0,1743.665872681,17562,2026-05-21T02:19:12.626818+00:00
1088579.0,800.0,679.0,516.0,1.0,1743.677499977,17563,2026-05-21T02:19:12.638442+00:00
1088641.0,800.0,621.0,671.0,1.0,1743.68942521,17564,2026-05-21T02:19:12.650363+00:00
1088702.0,800.0,579.0,823.0,1.0,1743.700490511,17565,2026-05-21T02:19:12.661432+00:00
1088763.0,800.0,568.0,923.0,1.0,1743.711410166,17566,2026-05-21T02:19:12.672349+00:00
1088824.0,800.0,591.0,938.0,1.0,1743.72245075,17567,2026-05-21T02:19:12.683392+00:00
1088885.0,800.0,641.0,865.0,1.0,1743.733273371,17568,2026-05-21T02:19:12.694216+00:00
1088946.0,800.0,700.0,729.0,1.0,1743.74408878,17569,2026-05-21T02:19:12.705036+00:00
1089007.0,800.0,750.0,577.0,1.0,1743.754741738,17570,2026-05-21T02:19:12.715689+00:00
1089068.0,800.0,773.0,461.0,1.0,1743.765493864,17571,2026-05-21T02:19:12.726444+00:00
1089128.0,800.0,764.0,418.0,1.0,1743.776209966,17572,2026-05-21T02:19:12.737131+00:00
1089189.0,800.0,725.0,463.0,1.0,1743.787145892,17573,2026-05-21T02:19:12.748091+00:00
1089250.0,800.0,671.0,579.0,1.0,1743.798472422,17574,2026-05-21T02:19:12.759418+00:00
1089311.0,800.0,620.0,726.0,1.0,1743.809289032,17575,2026-05-21T02:19:12.770237+00:00
1089372.0,800.0,589.0,857.0,1.0,1743.820198207,17576,2026-05-21T02:19:12.781145+00:00
1089435.0,800.0,589.0,927.0,1.0,1743.833330561,17577,2026-05-21T02:19:12.794279+00:00
1089496.0,800.0,619.0,914.0,1.0,1743.844095512,17578,2026-05-21T02:19:12.805043+00:00
1089557.0,800.0,670.0,825.0,1.0,1743.854915865,17579,2026-05-21T02:19:12.815864+00:00
1089618.0,800.0,723.0,690.0,1.0,1743.865786007,17580,2026-05-21T02:19:12.826734+00:00
1089679.0,800.0,763.0,555.0,1.0,1743.876585957,17581,2026-05-21T02:19:12.837534+00:00
1089739.0,800.0,775.0,466.0,1.0,1743.887397644,17582,2026-05-21T02:19:12.848345+00:00
