time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
3759511941.0,0.0,0.0,0.0,127.0,34818.860724157,1,2026-05-20T12:11:44.274732+00:00
4256043928.0,0.0,0.0,0.0,127.0,34818.871910204,2,2026-05-20T12:11:44.285923+00:00
4291672789.0,0.0,0.0,0.0,127.0,34818.883403868,3,2026-05-20T12:11:44.297416+00:00
4294646693.0,0.0,0.0,0.0,127.0,34818.894335547,4,2026-05-20T12:11:44.308338+00:00
4294931709.0,0.0,0.0,0.0,127.0,34818.906061519,5,2026-05-20T12:11:44.320047+00:00
4294962819.0,0.0,0.0,0.0,127.0,34818.918706546,6,2026-05-20T12:11:44.332684+00:00
4294966660.0,0.0,0.0,0.0,127.0,34818.932361559,7,2026-05-20T12:11:44.346339+00:00
4294967194.0,0.0,0.0,0.0,127.0,34818.945416865,8,2026-05-20T12:11:44.359383+00:00
4294967277.0,0.0,0.0,0.0,127.0,34818.958284884,9,2026-05-20T12:11:44.372273+00:00
4294967291.0,0.0,0.0,0.0,127.0,34818.970280112,10,2026-05-20T12:11:44.384274+00:00
4294967294.0,0.0,0.0,0.0,127.0,34818.982734475,11,2026-05-20T12:11:44.396739+00:00
4294967295.0,0.0,0.0,0.0,127.0,34818.994447866,12,2026-05-20T12:11:44.408452+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.006827136,13,2026-05-20T12:11:44.420827+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.019190916,14,2026-05-20T12:11:44.433187+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.032768954,15,2026-05-20T12:11:44.446756+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.045686733,16,2026-05-20T12:11:44.459675+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.058411463,17,2026-05-20T12:11:44.472412+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.070821798,18,2026-05-20T12:11:44.484821+00:00
4294967295.0,0.0,0.0,0.0,127.0,34819.082762327,19,2026-05-20T12:11:44.496762+00:00
