time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
1698507.0,500.0,451.0,480.0,1.0,1863.654495338,27362,2026-05-21T02:21:12.615441+00:00
1698567.0,500.0,460.0,471.0,1.0,1863.665409228,27363,2026-05-21T02:21:12.626351+00:00
1698628.0,500.0,468.0,459.0,1.0,1863.676168001,27364,2026-05-21T02:21:12.637107+00:00
1698689.0,500.0,473.0,449.0,1.0,1863.687115754,27365,2026-05-21T02:21:12.648055+00:00
1698751.0,500.0,475.0,442.0,1.0,1863.698788574,27366,2026-05-21T02:21:12.659732+00:00
1698812.0,500.0,474.0,439.0,1.0,1863.709813611,27367,2026-05-21T02:21:12.670756+00:00
1698873.0,500.0,470.0,442.0,1.0,1863.721337114,27368,2026-05-21T02:21:12.682282+00:00
1698934.0,500.0,464.0,450.0,1.0,1863.732490087,27369,2026-05-21T02:21:12.693438+00:00
1698996.0,500.0,458.0,460.0,1.0,1863.743925315,27370,2026-05-21T02:21:12.704875+00:00
1699057.0,500.0,454.0,471.0,1.0,1863.755271001,27371,2026-05-21T02:21:12.716220+00:00
1699118.0,500.0,452.0,479.0,1.0,1863.766419706,27372,2026-05-21T02:21:12.727364+00:00
1699179.0,500.0,452.0,484.0,1.0,1863.777375238,27373,2026-05-21T02:21:12.738322+00:00
1699240.0,500.0,456.0,484.0,1.0,1863.788191348,27374,2026-05-21T02:21:12.749138+00:00
1699301.0,500.0,461.0,481.0,1.0,1863.799400607,27375,2026-05-21T02:21:12.760347+00:00
1699363.0,500.0,467.0,474.0,1.0,1863.810726565,27376,2026-05-21T02:21:12.771675+00:00
1699424.0,500.0,473.0,467.0,1.0,1863.822089145,27377,2026-05-21T02:21:12.783036+00:00
1699485.0,500.0,476.0,460.0,1.0,1863.832717032,27378,2026-05-21T02:21:12.793666+00:00
1699545.0,500.0,478.0,455.0,1.0,1863.843379633,27379,2026-05-21T02:21:12.804329+00:00
1699607.0,500.0,477.0,454.0,1.0,1863.85453943,27380,2026-05-21T02:21:12.815489+00:00
1699667.0,500.0,474.0,456.0,1.0,1863.865304085,27381,2026-05-21T02:21:12.826253+00:00
1699728.0,500.0,470.0,461.0,1.0,1863.876163966,27382,2026-05-21T02:21:12.837113+00:00
1699789.0,500.0,467.0,468.0,1.0,1863.887038163,27383,2026-05-21T02:21:12.847983+00:00
1699850.0,500.0,464.0,475.0,1.0,1863.898009715,27384,2026-05-21T02:21:12.858951+00:00
1699911.0,500.0,462.0,481.0,1.0,1863.908886927,27385,2026-05-21T02:21:12.869831+00:00
1699972.0,500.0,463.0,484.0,1.0,1863.920453327,27386,2026-05-21T02:21:12.881400+00:00
1700033.0,500.0,466.0,485.0,1.0,1863.931248287,27387,2026-05-21T02:21:12.892196+00:00
1700094.0,500.0,469.0,482.0,1.0,1863.942206273,27388,2026-05-21T02:21:12.903151+00:00
1700156.0,500.0,473.0,478.0,1.0,1863.95372411,27389,2026-05-21T02:21:12.914668+00:00
1700217.0,500.0,477.0,473.0,1.0,1863.965120666,27390,2026-05-21T02:21:12.926065+00:00
1700278.0,500.0,480.0,468.0,1.0,1863.976112762,27391,2026-05-21T02:21:12.937060+00:00
1700340.0,500.0,480.0,465.0,1.0,1863.987645809,27392,2026-05-21T02:21:12.948591+00:00
1700401.0,500.0,480.0,465.0,1.0,1863.998564978,27393,2026-05-21T02:21:12.959509+00:00
1700461.0,500.0,478.0,466.0,1.0,1864.009468688,27394,2026-05-21T02:21:12.970417+00:00
1700522.0,500.0,476.0,470.0,1.0,1864.020208462,27395,2026-05-21T02:21:12.981152+00:00
1700583.0,500.0,473.0,475.0,1.0,1864.031191668,27396,2026-05-21T02:21:12.992138+00:00
1700644.0,500.0,471.0,479.0,1.0,1864.04210393,27397,2026-05-21T02:21:13.003052+00:00
1700706.0,500.0,471.0,483.0,1.0,1864.0535019,27398,2026-05-21T02:21:13.014448+00:00
1700766.0,500.0,471.0,485.0,1.0,1864.064376237,27399,2026-05-21T02:21:13.025320+00:00
1700827.0,500.0,473.0,486.0,1.0,1864.075184954,27400,2026-05-21T02:21:13.036134+00:00
1700888.0,500.0,475.0,484.0,1.0,1864.086159932,27401,2026-05-21T02:21:13.047108+00:00
1700949.0,500.0,478.0,481.0,1.0,1864.097087145,27402,2026-05-21T02:21:13.058036+00:00
1701010.0,500.0,481.0,478.0,1.0,1864.10776569,27403,2026-05-21T02:21:13.068710+00:00
1701071.0,500.0,482.0,475.0,1.0,1864.118749613,27404,2026-05-21T02:21:13.079695+00:00
1701132.0,500.0,483.0,473.0,1.0,1864.129639968,27405,2026-05-21T02:21:13.090587+00:00
1701193.0,500.0,483.0,473.0,1.0,1864.141021842,27406,2026-05-21T02:21:13.101969+00:00
1701254.0,500.0,482.0,474.0,1.0,1864.151945567,27407,2026-05-21T02:21:13.112895+00:00
1701315.0,500.0,480.0,476.0,1.0,1864.163454438,27408,2026-05-21T02:21:13.124401+00:00
1701376.0,500.0,479.0,480.0,1.0,1864.174375989,27409,2026-05-21T02:21:13.135319+00:00
1701437.0,500.0,477.0,483.0,1.0,1864.185307886,27410,2026-05-21T02:21:13.146251+00:00
1701498.0,500.0,477.0,485.0,1.0,1864.196406717,27411,2026-05-21T02:21:13.157355+00:00
1701560.0,500.0,477.0,487.0,1.0,1864.208012932,27412,2026-05-21T02:21:13.168955+00:00
1701621.0,500.0,479.0,487.0,1.0,1864.218833884,27413,2026-05-21T02:21:13.179781+00:00
1701682.0,500.0,480.0,486.0,1.0,1864.230215236,27414,2026-05-21T02:21:13.191162+00:00
1701743.0,500.0,482.0,484.0,1.0,1864.241137957,27415,2026-05-21T02:21:13.202083+00:00
1701805.0,500.0,484.0,482.0,1.0,1864.25294467,27416,2026-05-21T02:21:13.213884+00:00
1701866.0,500.0,485.0,480.0,1.0,1864.264530494,27417,2026-05-21T02:21:13.225467+00:00
1701928.0,500.0,486.0,479.0,1.0,1864.275738909,27418,2026-05-21T02:21:13.236677+00:00
1701989.0,500.0,485.0,479.0,1.0,1864.287400288,27419,2026-05-21T02:21:13.248338+00:00
1702051.0,500.0,485.0,480.0,1.0,1864.299232159,27420,2026-05-21T02:21:13.260170+00:00
1702113.0,500.0,484.0,482.0,1.0,1864.310763031,27421,2026-05-21T02:21:13.271703+00:00
1702174.0,500.0,483.0,483.0,1.0,1864.321712733,27422,2026-05-21T02:21:13.282654+00:00
1702235.0,500.0,482.0,486.0,1.0,1864.333016052,27423,2026-05-21T02:21:13.293957+00:00
1702296.0,500.0,482.0,487.0,1.0,1864.344438813,27424,2026-05-21T02:21:13.305380+00:00
1702358.0,500.0,482.0,488.0,1.0,1864.355547779,27425,2026-05-21T02:21:13.316486+00:00
1702419.0,500.0,483.0,489.0,1.0,1864.366746963,27426,2026-05-21T02:21:13.327692+00:00
1702480.0,500.0,484.0,488.0,1.0,1864.378064091,27427,2026-05-21T02:21:13.339012+00:00
1702541.0,500.0,485.0,487.0,1.0,1864.389106676,27428,2026-05-21T02:21:13.350056+00:00
1702603.0,500.0,486.0,486.0,1.0,1864.400575322,27429,2026-05-21T02:21:13.361525+00:00
1702664.0,500.0,487.0,484.0,1.0,1864.411681659,27430,2026-05-21T02:21:13.372628+00:00
1702725.0,500.0,488.0,484.0,1.0,1864.422708367,27431,2026-05-21T02:21:13.383654+00:00
1702787.0,500.0,488.0,483.0,1.0,1864.434489563,27432,2026-05-21T02:21:13.395438+00:00
1702848.0,500.0,487.0,484.0,1.0,1864.445713494,27433,2026-05-21T02:21:13.406663+00:00
1702909.0,500.0,487.0,485.0,1.0,1864.456861742,27434,2026-05-21T02:21:13.417811+00:00
1702970.0,500.0,486.0,486.0,1.0,1864.4683857,27435,2026-05-21T02:21:13.429335+00:00
1703031.0,500.0,486.0,488.0,1.0,1864.479459999,27436,2026-05-21T02:21:13.440404+00:00
1703093.0,500.0,485.0,489.0,1.0,1864.490794544,27437,2026-05-21T02:21:13.451742+00:00
1703154.0,500.0,486.0,490.0,1.0,1864.502192647,27438,2026-05-21T02:21:13.463138+00:00
1703215.0,500.0,486.0,490.0,1.0,1864.513217253,27439,2026-05-21T02:21:13.474164+00:00
1703277.0,500.0,487.0,490.0,1.0,1864.524672749,27440,2026-05-21T02:21:13.485622+00:00
1703337.0,500.0,488.0,489.0,1.0,1864.535481191,27441,2026-05-21T02:21:13.496428+00:00
1703399.0,500.0,489.0,488.0,1.0,1864.546936374,27442,2026-05-21T02:21:13.507879+00:00
1703460.0,500.0,490.0,487.0,1.0,1864.558419417,27443,2026-05-21T02:21:13.519362+00:00
1703522.0,500.0,490.0,487.0,1.0,1864.569748946,27444,2026-05-21T02:21:13.530691+00:00
1703583.0,500.0,490.0,487.0,1.0,1864.580754824,27445,2026-05-21T02:21:13.541697+00:00
1703644.0,500.0,489.0,487.0,1.0,1864.591944757,27446,2026-05-21T02:21:13.552892+00:00
1703705.0,500.0,489.0,488.0,1.0,1864.602813742,27447,2026-05-21T02:21:13.563764+00:00
1703766.0,500.0,489.0,489.0,1.0,1864.613539249,27448,2026-05-21T02:21:13.574490+00:00
1703827.0,500.0,488.0,490.0,1.0,1864.624586139,27449,2026-05-21T02:21:13.585529+00:00
1703887.0,500.0,488.0,491.0,1.0,1864.635463215,27450,2026-05-21T02:21:13.596407+00:00
1703949.0,500.0,488.0,492.0,1.0,1864.646532077,27451,2026-05-21T02:21:13.607477+00:00
1704010.0,500.0,489.0,492.0,1.0,1864.657494576,27452,2026-05-21T02:21:13.618443+00:00
1704070.0,500.0,490.0,491.0,1.0,1864.66842206,27453,2026-05-21T02:21:13.629370+00:00
1704131.0,500.0,490.0,491.0,1.0,1864.679395873,27454,2026-05-21T02:21:13.640345+00:00
1704192.0,500.0,491.0,491.0,1.0,1864.690215556,27455,2026-05-21T02:21:13.651163+00:00
1704253.0,500.0,491.0,490.0,1.0,1864.701145446,27456,2026-05-21T02:21:13.662094+00:00
1704314.0,500.0,491.0,490.0,1.0,1864.712183323,27457,2026-05-21T02:21:13.673132+00:00
1704376.0,500.0,491.0,490.0,1.0,1864.7236925,27458,2026-05-21T02:21:13.684639+00:00
1704437.0,500.0,491.0,490.0,1.0,1864.735041962,27459,2026-05-21T02:21:13.695977+00:00
1704499.0,500.0,491.0,491.0,1.0,1864.747150857,27460,2026-05-21T02:21:13.708083+00:00
1704561.0,500.0,491.0,491.0,1.0,1864.758743129,27461,2026-05-21T02:21:13.719675+00:00
1704623.0,500.0,491.0,492.0,1.0,1864.771501176,27462,2026-05-21T02:21:13.732442+00:00
1704685.0,500.0,491.0,493.0,1.0,1864.78320304,27463,2026-05-21T02:21:13.744128+00:00
1704747.0,500.0,491.0,493.0,1.0,1864.795277145,27464,2026-05-21T02:21:13.756213+00:00
1704809.0,500.0,491.0,493.0,1.0,1864.807434206,27465,2026-05-21T02:21:13.768370+00:00
1704872.0,500.0,492.0,493.0,1.0,1864.819835869,27466,2026-05-21T02:21:13.780769+00:00
1704935.0,500.0,492.0,492.0,1.0,1864.83295709,27467,2026-05-21T02:21:13.793903+00:00
1704996.0,500.0,492.0,492.0,1.0,1864.844365468,27468,2026-05-21T02:21:13.805303+00:00
1705059.0,500.0,493.0,492.0,1.0,1864.856775702,27469,2026-05-21T02:21:13.817713+00:00
1705123.0,500.0,493.0,492.0,1.0,1864.87137586,27470,2026-05-21T02:21:13.832284+00:00
1705187.0,500.0,493.0,492.0,1.0,1864.885143478,27471,2026-05-21T02:21:13.846057+00:00
1705250.0,500.0,493.0,492.0,1.0,1864.898104788,27472,2026-05-21T02:21:13.859032+00:00
1705312.0,500.0,493.0,492.0,1.0,1864.910352287,27473,2026-05-21T02:21:13.871283+00:00
1705375.0,500.0,493.0,493.0,1.0,1864.922796196,27474,2026-05-21T02:21:13.883732+00:00
1705437.0,500.0,492.0,493.0,1.0,1864.935228573,27475,2026-05-21T02:21:13.896159+00:00
1705500.0,500.0,492.0,494.0,1.0,1864.947677542,27476,2026-05-21T02:21:13.908623+00:00
1705561.0,500.0,493.0,494.0,1.0,1864.958979006,27477,2026-05-21T02:21:13.919918+00:00
1705623.0,500.0,493.0,494.0,1.0,1864.971530045,27478,2026-05-21T02:21:13.932463+00:00
1705688.0,500.0,493.0,494.0,1.0,1864.986358963,27479,2026-05-21T02:21:13.947269+00:00
1705753.0,500.0,493.0,494.0,1.0,1865.000847893,27480,2026-05-21T02:21:13.961755+00:00
1705817.0,500.0,494.0,493.0,1.0,1865.015055767,27481,2026-05-21T02:21:13.975981+00:00
