time_ms,target_speed,measured_speed,pwm,motion_flag,host_monotonic,frame_index,host_time
789117.0,800.0,472.0,1000.0,1.0,1684.614598379,12755,2026-05-21T02:18:13.575545+00:00
789177.0,800.0,533.0,1000.0,1.0,1684.625427104,12756,2026-05-21T02:18:13.586369+00:00
789238.0,800.0,623.0,973.0,1.0,1684.636362135,12757,2026-05-21T02:18:13.597304+00:00
789299.0,800.0,725.0,755.0,1.0,1684.64728351,12758,2026-05-21T02:18:13.608228+00:00
789360.0,800.0,809.0,502.0,1.0,1684.658320621,12759,2026-05-21T02:18:13.619263+00:00
789422.0,800.0,848.0,292.0,1.0,1684.66962072,12760,2026-05-21T02:18:13.630563+00:00
789483.0,800.0,828.0,194.0,1.0,1684.681155176,12761,2026-05-21T02:18:13.642098+00:00
789545.0,800.0,755.0,241.0,1.0,1684.692631544,12762,2026-05-21T02:18:13.653580+00:00
789606.0,800.0,652.0,425.0,1.0,1684.704153278,12763,2026-05-21T02:18:13.665098+00:00
789667.0,800.0,549.0,690.0,1.0,1684.715478024,12764,2026-05-21T02:18:13.676425+00:00
789728.0,800.0,481.0,955.0,1.0,1684.726378925,12765,2026-05-21T02:18:13.687323+00:00
789789.0,800.0,470.0,1000.0,1.0,1684.737461863,12766,2026-05-21T02:18:13.698410+00:00
789851.0,800.0,509.0,1000.0,1.0,1684.74874166,12767,2026-05-21T02:18:13.709687+00:00
789912.0,800.0,584.0,1000.0,1.0,1684.760129556,12768,2026-05-21T02:18:13.721076+00:00
789973.0,800.0,680.0,879.0,1.0,1684.771142718,12769,2026-05-21T02:18:13.732090+00:00
790034.0,800.0,774.0,642.0,1.0,1684.781839177,12770,2026-05-21T02:18:13.742788+00:00
790095.0,800.0,837.0,408.0,1.0,1684.793353214,12771,2026-05-21T02:18:13.754302+00:00
790157.0,800.0,847.0,250.0,1.0,1684.80477102,12772,2026-05-21T02:18:13.765720+00:00
790218.0,800.0,802.0,221.0,1.0,1684.815585321,12773,2026-05-21T02:18:13.776534+00:00
790279.0,800.0,714.0,335.0,1.0,1684.827064426,12774,2026-05-21T02:18:13.788009+00:00
790340.0,800.0,611.0,558.0,1.0,1684.838296365,12775,2026-05-21T02:18:13.799246+00:00
790402.0,800.0,524.0,825.0,1.0,1684.849578983,12776,2026-05-21T02:18:13.810528+00:00
790463.0,800.0,483.0,1000.0,1.0,1684.860992135,12777,2026-05-21T02:18:13.821941+00:00
790524.0,800.0,496.0,1000.0,1.0,1684.871720571,12778,2026-05-21T02:18:13.832668+00:00
790585.0,800.0,553.0,1000.0,1.0,1684.883395631,12779,2026-05-21T02:18:13.844343+00:00
790646.0,800.0,637.0,980.0,1.0,1684.894364487,12780,2026-05-21T02:18:13.855312+00:00
790707.0,800.0,735.0,775.0,1.0,1684.905308969,12781,2026-05-21T02:18:13.866257+00:00
790768.0,800.0,816.0,533.0,1.0,1684.916132643,12782,2026-05-21T02:18:13.877081+00:00
790829.0,800.0,854.0,330.0,1.0,1684.926983677,12783,2026-05-21T02:18:13.887928+00:00
790890.0,800.0,837.0,232.0,1.0,1684.937935795,12784,2026-05-21T02:18:13.898880+00:00
790951.0,800.0,769.0,273.0,1.0,1684.948991048,12785,2026-05-21T02:18:13.909938+00:00
791012.0,800.0,671.0,443.0,1.0,1684.959617915,12786,2026-05-21T02:18:13.920566+00:00
791076.0,800.0,573.0,694.0,1.0,1684.973613835,12787,2026-05-21T02:18:13.934561+00:00
791136.0,800.0,507.0,949.0,1.0,1684.984253881,12788,2026-05-21T02:18:13.945200+00:00
791197.0,800.0,494.0,1000.0,1.0,1684.99487074,12789,2026-05-21T02:18:13.955816+00:00
791259.0,800.0,529.0,1000.0,1.0,1685.006653452,12790,2026-05-21T02:18:13.967601+00:00
791322.0,800.0,599.0,1000.0,1.0,1685.020017738,12791,2026-05-21T02:18:13.980966+00:00
791383.0,800.0,691.0,890.0,1.0,1685.03127265,12792,2026-05-21T02:18:13.992219+00:00
791444.0,800.0,781.0,666.0,1.0,1685.04203233,12793,2026-05-21T02:18:14.002965+00:00
791505.0,800.0,842.0,441.0,1.0,1685.053092745,12794,2026-05-21T02:18:14.014041+00:00
